i,e,c,p,l,real,predict
i44,e01,c3,p35,l3,0,0
i44,e04,c3,p02,l3,0,0
i44,e04,c3,p03,l3,0,0
i44,e04,c3,p07,l3,0,0
i44,e04,c3,p10,l3,0,0
i44,e04,c3,p15,l3,0,0
i44,e04,c3,p19,l3,0,0
i44,e04,c3,p23,l3,0,0
i44,e04,c3,p24,l3,0,0
i44,e04,c3,p35,l3,0,0
i44,e04,c5,p10,l3,0,0
i44,e05,c3,p10,l3,0,0
i44,e05,c3,p15,l3,0,0
i44,e05,c3,p24,l3,0,0
i44,e05,c3,p35,l3,0,0
i44,e05,c5,p10,l3,0,0
i44,e05,c8,p35,l3,0,0
i44,e08,c3,p02,l3,0,0
i44,e08,c3,p03,l3,0,0
i44,e08,c3,p07,l3,0,0
i44,e08,c3,p10,l3,0,0
i44,e08,c3,p15,l3,0,0
i44,e08,c3,p19,l3,0,0
i44,e08,c3,p23,l3,0,0
i44,e08,c3,p24,l3,0,0
i44,e08,c3,p35,l3,0,0
i44,e08,c8,p10,l3,0,0
i44,e08,c8,p35,l3,0,0
i44,e09,c3,p02,l3,0,0
i44,e09,c3,p03,l3,0,0
i44,e09,c3,p10,l3,0,0
i44,e09,c3,p15,l3,0,0
i44,e09,c3,p19,l3,0,0
i44,e09,c3,p23,l3,0,0
i44,e09,c3,p24,l3,0,0
i44,e09,c3,p35,l3,0,0
i44,e09,c8,p10,l3,0,0
i44,e11,c3,p23,l3,0,0
i45,e01,c1,p01,l3,0,0
i45,e01,c1,p03,l3,0,0
i45,e01,c1,p04,l3,1,1
i45,e01,c1,p05,l3,0,0
i45,e01,c1,p06,l3,0,0
i45,e01,c1,p07,l3,0,0
i45,e01,c1,p08,l3,0,0
i45,e01,c1,p09,l3,0,0
i45,e01,c1,p10,l3,0,0
i45,e01,c1,p11,l3,0,0
i45,e01,c1,p12,l3,0,0
i45,e01,c1,p13,l3,0,0
i45,e01,c1,p14,l3,0,0
i45,e01,c1,p15,l3,0,0
i45,e01,c1,p16,l3,0,0
i45,e01,c1,p17,l3,0,0
i45,e01,c1,p18,l3,0,0
i45,e01,c1,p19,l3,0,0
i45,e01,c1,p20,l3,0,0
i45,e01,c1,p21,l3,0,0
i45,e01,c1,p22,l3,0,0
i45,e01,c1,p23,l3,0,0
i45,e01,c1,p24,l3,0,0
i45,e01,c1,p25,l3,0,0
i45,e01,c1,p28,l3,0,0
i45,e01,c1,p29,l3,0,0
i45,e01,c1,p35,l3,0,0
i45,e04,c1,p01,l3,0,0
i45,e04,c1,p03,l3,0,0
i45,e04,c1,p04,l3,0,0
i45,e04,c1,p05,l3,0,0
i45,e04,c1,p06,l3,0,0
i45,e04,c1,p07,l3,0,0
i45,e04,c1,p08,l3,0,0
i45,e04,c1,p09,l3,0,0
i45,e04,c1,p10,l3,0,0
i45,e04,c1,p11,l3,0,0
i45,e04,c1,p12,l3,0,0
i45,e04,c1,p13,l3,0,0
i45,e04,c1,p14,l3,0,0
i45,e04,c1,p15,l3,0,0
i45,e04,c1,p16,l3,0,0
i45,e04,c1,p17,l3,0,0
i45,e04,c1,p18,l3,0,0
i45,e04,c1,p19,l3,1,1
i45,e04,c1,p20,l3,0,0
i45,e04,c1,p21,l3,0,0
i45,e04,c1,p22,l3,0,0
i45,e04,c1,p23,l3,0,0
i45,e04,c1,p24,l3,0,0
i45,e04,c1,p25,l3,0,0
i45,e04,c1,p28,l3,0,0
i45,e04,c1,p29,l3,0,0
i45,e04,c1,p35,l3,0,0
i45,e05,c1,p35,l3,0,0
i45,e09,c1,p01,l3,0,0
i45,e09,c1,p03,l3,0,0
i45,e09,c1,p04,l3,0,0
i45,e09,c1,p05,l3,0,0
i45,e09,c1,p06,l3,0,0
i45,e09,c1,p07,l3,0,0
i45,e09,c1,p08,l3,0,0
i45,e09,c1,p09,l3,0,0
i45,e09,c1,p10,l3,0,0
i45,e09,c1,p11,l3,0,0
i45,e09,c1,p12,l3,0,0
i45,e09,c1,p13,l3,0,0
i45,e09,c1,p14,l3,0,0
i45,e09,c1,p15,l3,0,0
i45,e09,c1,p16,l3,0,0
i45,e09,c1,p17,l3,0,0
i45,e09,c1,p18,l3,0,0
i45,e09,c1,p19,l3,0,0
i45,e09,c1,p20,l3,0,0
i45,e09,c1,p21,l3,0,0
i45,e09,c1,p22,l3,0,0
i45,e09,c1,p23,l3,0,0
i45,e09,c1,p24,l3,0,0
i45,e09,c1,p25,l3,0,0
i45,e09,c1,p28,l3,0,0
i45,e09,c1,p29,l3,0,0
i45,e09,c1,p35,l3,0,0
i46,e01,c1,p01,l3,46,43
i46,e01,c1,p02,l3,14,15
i46,e01,c1,p03,l3,19,18
i46,e01,c1,p04,l3,15,14
i46,e01,c1,p05,l3,15,15
i46,e01,c1,p06,l3,2,2
i46,e01,c1,p07,l3,14,14
i46,e01,c1,p08,l3,1,1
i46,e01,c1,p09,l3,0,0
i46,e01,c1,p10,l3,22,22
i46,e01,c1,p11,l3,26,29
i46,e01,c1,p12,l3,5,5
i46,e01,c1,p13,l3,20,19
i46,e01,c1,p14,l3,2,2
i46,e01,c1,p15,l3,29,30
i46,e01,c1,p16,l3,10,9
i46,e01,c1,p17,l3,5,5
i46,e01,c1,p18,l3,29,28
i46,e01,c1,p19,l3,117,115
i46,e01,c1,p20,l3,2,2
i46,e01,c1,p21,l3,39,38
i46,e01,c1,p22,l3,2,2
i46,e01,c1,p23,l3,16,16
i46,e01,c1,p24,l3,10,10
i46,e01,c1,p25,l3,3,3
i46,e01,c1,p26,l3,4,4
i46,e01,c1,p27,l3,0,0
i46,e01,c1,p28,l3,5,5
i46,e01,c1,p29,l3,20,20
i46,e01,c1,p30,l3,4,4
i46,e01,c1,p31,l3,0,0
i46,e01,c1,p32,l3,10,10
i46,e01,c1,p33,l3,0,0
i46,e01,c1,p34,l3,6,6
i46,e01,c1,p35,l3,2205,2073
i46,e01,c4,p01,l3,4,4
i46,e01,c4,p02,l3,0,0
i46,e01,c4,p03,l3,1,1
i46,e01,c4,p04,l3,5,5
i46,e01,c4,p05,l3,0,0
i46,e01,c4,p06,l3,0,0
i46,e01,c4,p07,l3,0,0
i46,e01,c4,p08,l3,0,0
i46,e01,c4,p09,l3,0,0
i46,e01,c4,p10,l3,1,1
i46,e01,c4,p11,l3,0,0
i46,e01,c4,p12,l3,0,0
i46,e01,c4,p13,l3,0,0
i46,e01,c4,p14,l3,0,0
i46,e01,c4,p15,l3,0,0
i46,e01,c4,p16,l3,0,0
i46,e01,c4,p17,l3,1,1
i46,e01,c4,p18,l3,0,0
i46,e01,c4,p19,l3,1,1
i46,e01,c4,p20,l3,0,0
i46,e01,c4,p21,l3,5,5
i46,e01,c4,p22,l3,0,0
i46,e01,c4,p23,l3,0,0
i46,e01,c4,p24,l3,9,9
i46,e01,c4,p25,l3,0,0
i46,e01,c4,p26,l3,0,0
i46,e01,c4,p28,l3,0,0
i46,e01,c4,p29,l3,0,0
i46,e01,c4,p30,l3,0,0
i46,e01,c4,p31,l3,0,0
i46,e01,c4,p32,l3,0,0
i46,e01,c4,p33,l3,0,0
i46,e01,c4,p34,l3,0,0
i46,e01,c4,p35,l3,119,126
i46,e01,c7,p03,l3,0,0
i46,e01,c7,p04,l3,0,0
i46,e01,c7,p05,l3,0,0
i46,e01,c7,p10,l3,0,0
i46,e01,c7,p11,l3,0,0
i46,e01,c7,p12,l3,0,0
i46,e01,c7,p13,l3,0,0
i46,e01,c7,p15,l3,0,0
i46,e01,c7,p16,l3,0,0
i46,e01,c7,p18,l3,0,0
i46,e01,c7,p19,l3,0,0
i46,e01,c7,p24,l3,0,0
i46,e01,c7,p35,l3,0,0
i46,e04,c1,p01,l3,18,16
i46,e04,c1,p02,l3,8,8
i46,e04,c1,p03,l3,69,67
i46,e04,c1,p04,l3,1,1
i46,e04,c1,p05,l3,0,0
i46,e04,c1,p06,l3,2,2
i46,e04,c1,p07,l3,31,31
i46,e04,c1,p08,l3,5,5
i46,e04,c1,p09,l3,0,0
i46,e04,c1,p10,l3,13,12
i46,e04,c1,p11,l3,40,37
i46,e04,c1,p12,l3,0,0
i46,e04,c1,p13,l3,3,3
i46,e04,c1,p14,l3,2,2
i46,e04,c1,p15,l3,18,19
i46,e04,c1,p16,l3,4,4
i46,e04,c1,p17,l3,1,1
i46,e04,c1,p18,l3,8,8
i46,e04,c1,p19,l3,122,127
i46,e04,c1,p20,l3,4,4
i46,e04,c1,p21,l3,3,3
i46,e04,c1,p22,l3,2,2
i46,e04,c1,p23,l3,2,2
i46,e04,c1,p24,l3,5,5
i46,e04,c1,p25,l3,0,0
i46,e04,c1,p26,l3,1,1
i46,e04,c1,p27,l3,0,0
i46,e04,c1,p28,l3,3,3
i46,e04,c1,p29,l3,28,29
i46,e04,c1,p30,l3,1,1
i46,e04,c1,p31,l3,0,0
i46,e04,c1,p32,l3,4,4
i46,e04,c1,p33,l3,0,0
i46,e04,c1,p34,l3,0,0
i46,e04,c1,p35,l3,1728,1712
i46,e04,c4,p01,l3,1,1
i46,e04,c4,p02,l3,2,2
i46,e04,c4,p03,l3,1,1
i46,e04,c4,p04,l3,0,0
i46,e04,c4,p05,l3,0,0
i46,e04,c4,p06,l3,0,0
i46,e04,c4,p07,l3,1,1
i46,e04,c4,p08,l3,0,0
i46,e04,c4,p09,l3,0,0
i46,e04,c4,p10,l3,0,0
i46,e04,c4,p11,l3,0,0
i46,e04,c4,p12,l3,0,0
i46,e04,c4,p13,l3,0,0
i46,e04,c4,p14,l3,0,0
i46,e04,c4,p15,l3,0,0
i46,e04,c4,p16,l3,0,0
i46,e04,c4,p17,l3,0,0
i46,e04,c4,p18,l3,0,0
i46,e04,c4,p19,l3,1,1
i46,e04,c4,p20,l3,0,0
i46,e04,c4,p21,l3,0,0
i46,e04,c4,p22,l3,0,0
i46,e04,c4,p23,l3,0,0
i46,e04,c4,p24,l3,0,0
i46,e04,c4,p25,l3,0,0
i46,e04,c4,p26,l3,0,0
i46,e04,c4,p28,l3,0,0
i46,e04,c4,p29,l3,0,0
i46,e04,c4,p30,l3,0,0
i46,e04,c4,p31,l3,0,0
i46,e04,c4,p32,l3,0,0
i46,e04,c4,p33,l3,0,0
i46,e04,c4,p34,l3,0,0
i46,e04,c4,p35,l3,148,144
i46,e04,c7,p01,l3,0,0
i46,e04,c7,p03,l3,0,0
i46,e04,c7,p04,l3,0,0
i46,e04,c7,p05,l3,0,0
i46,e04,c7,p10,l3,0,0
i46,e04,c7,p11,l3,0,0
i46,e04,c7,p13,l3,0,0
i46,e04,c7,p15,l3,0,0
i46,e04,c7,p16,l3,0,0
i46,e04,c7,p18,l3,0,0
i46,e04,c7,p19,l3,0,0
i46,e04,c7,p24,l3,0,0
i46,e04,c7,p35,l3,0,0
i46,e05,c1,p01,l3,0,0
i46,e05,c1,p02,l3,0,0
i46,e05,c1,p03,l3,0,0
i46,e05,c1,p04,l3,0,0
i46,e05,c1,p05,l3,0,0
i46,e05,c1,p06,l3,0,0
i46,e05,c1,p07,l3,0,0
i46,e05,c1,p08,l3,0,0
i46,e05,c1,p09,l3,0,0
i46,e05,c1,p10,l3,0,0
i46,e05,c1,p11,l3,0,0
i46,e05,c1,p12,l3,0,0
i46,e05,c1,p13,l3,0,0
i46,e05,c1,p14,l3,0,0
i46,e05,c1,p15,l3,0,0
i46,e05,c1,p16,l3,0,0
i46,e05,c1,p17,l3,0,0
i46,e05,c1,p18,l3,0,0
i46,e05,c1,p19,l3,1,1
i46,e05,c1,p20,l3,0,0
i46,e05,c1,p21,l3,0,0
i46,e05,c1,p22,l3,0,0
i46,e05,c1,p23,l3,0,0
i46,e05,c1,p24,l3,0,0
i46,e05,c1,p25,l3,0,0
i46,e05,c1,p26,l3,0,0
i46,e05,c1,p27,l3,0,0
i46,e05,c1,p28,l3,0,0
i46,e05,c1,p29,l3,0,0
i46,e05,c1,p30,l3,0,0
i46,e05,c1,p31,l3,0,0
i46,e05,c1,p32,l3,0,0
i46,e05,c1,p33,l3,0,0
i46,e05,c1,p34,l3,0,0
i46,e05,c1,p35,l3,0,0
i46,e05,c4,p01,l3,0,0
i46,e05,c4,p02,l3,0,0
i46,e05,c4,p03,l3,0,0
i46,e05,c4,p04,l3,0,0
i46,e05,c4,p05,l3,0,0
i46,e05,c4,p06,l3,0,0
i46,e05,c4,p07,l3,0,0
i46,e05,c4,p08,l3,0,0
i46,e05,c4,p09,l3,0,0
i46,e05,c4,p10,l3,0,0
i46,e05,c4,p11,l3,0,0
i46,e05,c4,p12,l3,0,0
i46,e05,c4,p13,l3,0,0
i46,e05,c4,p14,l3,0,0
i46,e05,c4,p15,l3,0,0
i46,e05,c4,p16,l3,0,0
i46,e05,c4,p17,l3,0,0
i46,e05,c4,p18,l3,0,0
i46,e05,c4,p19,l3,0,0
i46,e05,c4,p20,l3,0,0
i46,e05,c4,p21,l3,0,0
i46,e05,c4,p22,l3,0,0
i46,e05,c4,p23,l3,0,0
i46,e05,c4,p24,l3,0,0
i46,e05,c4,p26,l3,0,0
i46,e05,c4,p28,l3,0,0
i46,e05,c4,p29,l3,0,0
i46,e05,c4,p30,l3,0,0
i46,e05,c4,p31,l3,0,0
i46,e05,c4,p32,l3,0,0
i46,e05,c4,p35,l3,0,0
i46,e05,c7,p35,l3,0,0
i46,e06,c1,p01,l3,0,0
i46,e06,c1,p02,l3,0,0
i46,e06,c1,p03,l3,0,0
i46,e06,c1,p04,l3,0,0
i46,e06,c1,p05,l3,0,0
i46,e06,c1,p06,l3,1,1
i46,e06,c1,p07,l3,0,0
i46,e06,c1,p08,l3,0,0
i46,e06,c1,p09,l3,0,0
i46,e06,c1,p10,l3,0,0
i46,e06,c1,p11,l3,0,0
i46,e06,c1,p12,l3,1,1
i46,e06,c1,p13,l3,0,0
i46,e06,c1,p14,l3,0,0
i46,e06,c1,p15,l3,0,0
i46,e06,c1,p16,l3,0,0
i46,e06,c1,p17,l3,0,0
i46,e06,c1,p18,l3,1,1
i46,e06,c1,p19,l3,1,1
i46,e06,c1,p20,l3,0,0
i46,e06,c1,p21,l3,0,0
i46,e06,c1,p22,l3,0,0
i46,e06,c1,p23,l3,0,0
i46,e06,c1,p24,l3,0,0
i46,e06,c1,p25,l3,0,0
i46,e06,c1,p26,l3,0,0
i46,e06,c1,p27,l3,0,0
i46,e06,c1,p28,l3,0,0
i46,e06,c1,p29,l3,0,0
i46,e06,c1,p30,l3,0,0
i46,e06,c1,p31,l3,0,0
i46,e06,c1,p32,l3,1,1
i46,e06,c1,p33,l3,0,0
i46,e06,c1,p34,l3,0,0
i46,e06,c1,p35,l3,3,3
i46,e06,c4,p01,l3,0,0
i46,e06,c4,p02,l3,0,0
i46,e06,c4,p03,l3,0,0
i46,e06,c4,p04,l3,0,0
i46,e06,c4,p05,l3,0,0
i46,e06,c4,p06,l3,0,0
i46,e06,c4,p07,l3,0,0
i46,e06,c4,p08,l3,0,0
i46,e06,c4,p09,l3,0,0
i46,e06,c4,p10,l3,0,0
i46,e06,c4,p11,l3,0,0
i46,e06,c4,p12,l3,0,0
i46,e06,c4,p13,l3,0,0
i46,e06,c4,p14,l3,0,0
i46,e06,c4,p15,l3,0,0
i46,e06,c4,p16,l3,0,0
i46,e06,c4,p17,l3,0,0
i46,e06,c4,p18,l3,0,0
i46,e06,c4,p19,l3,0,0
i46,e06,c4,p20,l3,0,0
i46,e06,c4,p21,l3,0,0
i46,e06,c4,p22,l3,0,0
i46,e06,c4,p23,l3,0,0
i46,e06,c4,p24,l3,0,0
i46,e06,c4,p25,l3,0,0
i46,e06,c4,p26,l3,0,0
i46,e06,c4,p28,l3,0,0
i46,e06,c4,p29,l3,0,0
i46,e06,c4,p30,l3,0,0
i46,e06,c4,p31,l3,0,0
i46,e06,c4,p32,l3,0,0
i46,e06,c4,p35,l3,0,0
i46,e06,c7,p11,l3,0,0
i46,e06,c7,p35,l3,0,0
i46,e07,c1,p01,l3,0,0
i46,e07,c1,p02,l3,0,0
i46,e07,c1,p03,l3,0,0
i46,e07,c1,p04,l3,0,0
i46,e07,c1,p05,l3,0,0
i46,e07,c1,p06,l3,0,0
i46,e07,c1,p07,l3,0,0
i46,e07,c1,p08,l3,0,0
i46,e07,c1,p09,l3,0,0
i46,e07,c1,p10,l3,0,0
i46,e07,c1,p11,l3,0,0
i46,e07,c1,p12,l3,0,0
i46,e07,c1,p13,l3,0,0
i46,e07,c1,p14,l3,0,0
i46,e07,c1,p15,l3,0,0
i46,e07,c1,p16,l3,0,0
i46,e07,c1,p17,l3,0,0
i46,e07,c1,p18,l3,0,0
i46,e07,c1,p19,l3,0,0
i46,e07,c1,p20,l3,0,0
i46,e07,c1,p21,l3,0,0
i46,e07,c1,p22,l3,0,0
i46,e07,c1,p23,l3,0,0
i46,e07,c1,p24,l3,0,0
i46,e07,c1,p25,l3,0,0
i46,e07,c1,p26,l3,0,0
i46,e07,c1,p28,l3,0,0
i46,e07,c1,p29,l3,0,0
i46,e07,c1,p30,l3,0,0
i46,e07,c1,p32,l3,0,0
i46,e07,c1,p35,l3,0,0
i46,e07,c4,p01,l3,0,0
i46,e07,c4,p02,l3,0,0
i46,e07,c4,p03,l3,0,0
i46,e07,c4,p07,l3,0,0
i46,e07,c4,p08,l3,0,0
i46,e07,c4,p10,l3,0,0
i46,e07,c4,p11,l3,0,0
i46,e07,c4,p13,l3,0,0
i46,e07,c4,p15,l3,0,0
i46,e07,c4,p17,l3,0,0
i46,e07,c4,p18,l3,0,0
i46,e07,c4,p19,l3,0,0
i46,e07,c4,p23,l3,0,0
i46,e07,c4,p24,l3,0,0
i46,e07,c4,p29,l3,0,0
i46,e07,c4,p35,l3,0,0
i46,e08,c1,p01,l3,3,3
i46,e08,c1,p02,l3,5,5
i46,e08,c1,p03,l3,26,26
i46,e08,c1,p04,l3,6,6
i46,e08,c1,p05,l3,18,17
i46,e08,c1,p06,l3,2,2
i46,e08,c1,p07,l3,21,23
i46,e08,c1,p08,l3,6,6
i46,e08,c1,p09,l3,0,0
i46,e08,c1,p10,l3,17,17
i46,e08,c1,p11,l3,21,20
i46,e08,c1,p12,l3,47,46
i46,e08,c1,p13,l3,37,37
i46,e08,c1,p14,l3,5,5
i46,e08,c1,p15,l3,18,19
i46,e08,c1,p16,l3,11,11
i46,e08,c1,p17,l3,77,74
i46,e08,c1,p18,l3,22,22
i46,e08,c1,p19,l3,120,128
i46,e08,c1,p20,l3,13,12
i46,e08,c1,p21,l3,10,9
i46,e08,c1,p22,l3,0,0
i46,e08,c1,p23,l3,12,12
i46,e08,c1,p24,l3,26,26
i46,e08,c1,p25,l3,0,0
i46,e08,c1,p26,l3,3,3
i46,e08,c1,p27,l3,0,0
i46,e08,c1,p28,l3,6,6
i46,e08,c1,p29,l3,0,0
i46,e08,c1,p30,l3,0,0
i46,e08,c1,p31,l3,0,0
i46,e08,c1,p32,l3,3,3
i46,e08,c1,p33,l3,0,0
i46,e08,c1,p34,l3,0,0
i46,e08,c1,p35,l3,1678,1645
i46,e08,c4,p01,l3,6,6
i46,e08,c4,p02,l3,1,1
i46,e08,c4,p03,l3,2,2
i46,e08,c4,p04,l3,0,0
i46,e08,c4,p05,l3,0,0
i46,e08,c4,p06,l3,0,0
i46,e08,c4,p07,l3,1,1
i46,e08,c4,p08,l3,0,0
i46,e08,c4,p09,l3,0,0
i46,e08,c4,p10,l3,0,0
i46,e08,c4,p11,l3,0,0
i46,e08,c4,p12,l3,0,0
i46,e08,c4,p13,l3,0,0
i46,e08,c4,p14,l3,0,0
i46,e08,c4,p15,l3,0,0
i46,e08,c4,p16,l3,0,0
i46,e08,c4,p17,l3,1,1
i46,e08,c4,p18,l3,0,0
i46,e08,c4,p19,l3,0,0
i46,e08,c4,p20,l3,0,0
i46,e08,c4,p21,l3,0,0
i46,e08,c4,p22,l3,0,0
i46,e08,c4,p23,l3,0,0
i46,e08,c4,p24,l3,7,7
i46,e08,c4,p25,l3,0,0
i46,e08,c4,p26,l3,0,0
i46,e08,c4,p28,l3,0,0
i46,e08,c4,p29,l3,0,0
i46,e08,c4,p30,l3,0,0
i46,e08,c4,p31,l3,0,0
i46,e08,c4,p32,l3,0,0
i46,e08,c4,p33,l3,0,0
i46,e08,c4,p34,l3,0,0
i46,e08,c4,p35,l3,140,148
i46,e08,c7,p01,l3,0,0
i46,e08,c7,p03,l3,0,0
i46,e08,c7,p04,l3,0,0
i46,e08,c7,p05,l3,0,0
i46,e08,c7,p10,l3,0,0
i46,e08,c7,p11,l3,0,0
i46,e08,c7,p13,l3,0,0
i46,e08,c7,p15,l3,0,0
i46,e08,c7,p16,l3,0,0
i46,e08,c7,p17,l3,0,0
i46,e08,c7,p18,l3,0,0
i46,e08,c7,p19,l3,0,0
i46,e08,c7,p35,l3,0,0
i46,e09,c1,p01,l3,44,43
i46,e09,c1,p02,l3,15,15
i46,e09,c1,p03,l3,21,21
i46,e09,c1,p04,l3,4,4
i46,e09,c1,p05,l3,7,7
i46,e09,c1,p06,l3,0,0
i46,e09,c1,p07,l3,13,12
i46,e09,c1,p08,l3,6,6
i46,e09,c1,p09,l3,0,0
i46,e09,c1,p10,l3,20,20
i46,e09,c1,p11,l3,26,25
i46,e09,c1,p12,l3,0,0
i46,e09,c1,p13,l3,5,5
i46,e09,c1,p14,l3,1,1
i46,e09,c1,p15,l3,20,19
i46,e09,c1,p16,l3,8,8
i46,e09,c1,p17,l3,4,4
i46,e09,c1,p18,l3,25,23
i46,e09,c1,p19,l3,98,111
i46,e09,c1,p20,l3,2,2
i46,e09,c1,p21,l3,17,17
i46,e09,c1,p22,l3,0,0
i46,e09,c1,p23,l3,4,4
i46,e09,c1,p24,l3,14,14
i46,e09,c1,p25,l3,4,4
i46,e09,c1,p26,l3,2,2
i46,e09,c1,p27,l3,0,0
i46,e09,c1,p28,l3,3,3
i46,e09,c1,p29,l3,19,19
i46,e09,c1,p30,l3,0,0
i46,e09,c1,p31,l3,0,0
i46,e09,c1,p32,l3,1,1
i46,e09,c1,p33,l3,0,0
i46,e09,c1,p34,l3,17,18
i46,e09,c1,p35,l3,1529,1532
i46,e09,c4,p01,l3,6,6
i46,e09,c4,p02,l3,2,2
i46,e09,c4,p03,l3,0,0
i46,e09,c4,p04,l3,0,0
i46,e09,c4,p05,l3,0,0
i46,e09,c4,p06,l3,0,0
i46,e09,c4,p07,l3,0,0
i46,e09,c4,p08,l3,0,0
i46,e09,c4,p09,l3,0,0
i46,e09,c4,p10,l3,0,0
i46,e09,c4,p11,l3,0,0
i46,e09,c4,p12,l3,0,0
i46,e09,c4,p13,l3,0,0
i46,e09,c4,p14,l3,0,0
i46,e09,c4,p15,l3,0,0
i46,e09,c4,p16,l3,0,0
i46,e09,c4,p17,l3,1,1
i46,e09,c4,p18,l3,0,0
i46,e09,c4,p19,l3,2,2
i46,e09,c4,p20,l3,0,0
i46,e09,c4,p21,l3,2,2
i46,e09,c4,p22,l3,0,0
i46,e09,c4,p23,l3,0,0
i46,e09,c4,p24,l3,1,1
i46,e09,c4,p25,l3,0,0
i46,e09,c4,p26,l3,0,0
i46,e09,c4,p28,l3,0,0
i46,e09,c4,p29,l3,0,0
i46,e09,c4,p30,l3,0,0
i46,e09,c4,p31,l3,1,1
i46,e09,c4,p32,l3,0,0
i46,e09,c4,p33,l3,0,0
i46,e09,c4,p34,l3,0,0
i46,e09,c4,p35,l3,91,94
i46,e09,c7,p01,l3,0,0
i46,e09,c7,p03,l3,0,0
i46,e09,c7,p04,l3,0,0
i46,e09,c7,p05,l3,0,0
i46,e09,c7,p10,l3,0,0
i46,e09,c7,p11,l3,0,0
i46,e09,c7,p13,l3,0,0
i46,e09,c7,p15,l3,0,0
i46,e09,c7,p16,l3,0,0
i46,e09,c7,p18,l3,0,0
i46,e09,c7,p19,l3,0,0
i46,e09,c7,p24,l3,0,0
i46,e09,c7,p35,l3,0,0
i46,e11,c1,p01,l3,225,253
i46,e11,c1,p02,l3,1238,1142
i46,e11,c1,p03,l3,1067,1107
i46,e11,c1,p04,l3,1116,1062
i46,e11,c1,p05,l3,11,11
i46,e11,c1,p06,l3,60,60
i46,e11,c1,p07,l3,7,7
i46,e11,c1,p08,l3,297,289
i46,e11,c1,p09,l3,0,0
i46,e11,c1,p10,l3,970,1000
i46,e11,c1,p11,l3,1977,1944
i46,e11,c1,p12,l3,1828,1796
i46,e11,c1,p13,l3,631,592
i46,e11,c1,p14,l3,1,1
i46,e11,c1,p15,l3,512,483
i46,e11,c1,p16,l3,2,2
i46,e11,c1,p17,l3,142,142
i46,e11,c1,p18,l3,11,11
i46,e11,c1,p19,l3,2809,3020
i46,e11,c1,p20,l3,2,2
i46,e11,c1,p21,l3,358,361
i46,e11,c1,p22,l3,0,0
i46,e11,c1,p23,l3,25,25
i46,e11,c1,p24,l3,61,56
i46,e11,c1,p25,l3,39,41
i46,e11,c1,p26,l3,175,186
i46,e11,c1,p27,l3,0,0
i46,e11,c1,p28,l3,147,150
i46,e11,c1,p29,l3,0,0
i46,e11,c1,p30,l3,0,0
i46,e11,c1,p31,l3,20,21
i46,e11,c1,p32,l3,19,19
i46,e11,c1,p33,l3,0,0
i46,e11,c1,p34,l3,0,0
i46,e11,c1,p35,l3,27956,27954
i46,e11,c4,p01,l3,1,1
i46,e11,c4,p02,l3,31,32
i46,e11,c4,p03,l3,1,1
i46,e11,c4,p04,l3,12,12
i46,e11,c4,p05,l3,0,0
i46,e11,c4,p06,l3,0,0
i46,e11,c4,p07,l3,10,10
i46,e11,c4,p08,l3,0,0
i46,e11,c4,p09,l3,0,0
i46,e11,c4,p10,l3,0,0
i46,e11,c4,p11,l3,342,342
i46,e11,c4,p12,l3,0,0
i46,e11,c4,p13,l3,17,18
i46,e11,c4,p14,l3,0,0
i46,e11,c4,p15,l3,0,0
i46,e11,c4,p16,l3,0,0
i46,e11,c4,p17,l3,577,555
i46,e11,c4,p18,l3,0,0
i46,e11,c4,p19,l3,97,103
i46,e11,c4,p20,l3,0,0
i46,e11,c4,p21,l3,0,0
i46,e11,c4,p22,l3,0,0
i46,e11,c4,p23,l3,60,61
i46,e11,c4,p24,l3,1,1
i46,e11,c4,p25,l3,0,0
i46,e11,c4,p26,l3,0,0
i46,e11,c4,p28,l3,0,0
i46,e11,c4,p29,l3,0,0
i46,e11,c4,p30,l3,0,0
i46,e11,c4,p31,l3,0,0
i46,e11,c4,p32,l3,0,0
i46,e11,c4,p33,l3,0,0
i46,e11,c4,p34,l3,0,0
i46,e11,c4,p35,l3,1465,1422
i46,e11,c7,p01,l3,0,0
i46,e11,c7,p03,l3,0,0
i46,e11,c7,p04,l3,0,0
i46,e11,c7,p05,l3,0,0
i46,e11,c7,p10,l3,0,0
i46,e11,c7,p11,l3,0,0
i46,e11,c7,p13,l3,0,0
i46,e11,c7,p14,l3,0,0
i46,e11,c7,p15,l3,0,0
i46,e11,c7,p16,l3,0,0
i46,e11,c7,p18,l3,0,0
i46,e11,c7,p25,l3,0,0
i46,e11,c7,p35,l3,0,0
i46,e12,c1,p01,l3,0,0
i46,e12,c1,p02,l3,0,0
i46,e12,c1,p03,l3,0,0
i46,e12,c1,p04,l3,0,0
i46,e12,c1,p05,l3,0,0
i46,e12,c1,p06,l3,0,0
i46,e12,c1,p07,l3,0,0
i46,e12,c1,p08,l3,0,0
i46,e12,c1,p10,l3,0,0
i46,e12,c1,p11,l3,0,0
i46,e12,c1,p12,l3,0,0
i46,e12,c1,p13,l3,0,0
i46,e12,c1,p14,l3,0,0
i46,e12,c1,p15,l3,0,0
i46,e12,c1,p16,l3,0,0
i46,e12,c1,p17,l3,0,0
i46,e12,c1,p18,l3,0,0
i46,e12,c1,p19,l3,0,0
i46,e12,c1,p20,l3,0,0
i46,e12,c1,p21,l3,0,0
i46,e12,c1,p22,l3,0,0
